relpath	collection	family	format	nvars	class	copied	bytes
evalgm/CFN/Warehouse/cap62.wcsp	evalgm	Warehouse	wcsp	66	multi	no	28078
evalgm/CFN/Warehouse/cap63.wcsp	evalgm	Warehouse	wcsp	66	multi	no	28078
evalgm/CFN/Warehouse/cap64.wcsp	evalgm	Warehouse	wcsp	66	multi	no	28078
evalgm/CFN/Warehouse/cap71.wcsp	evalgm	Warehouse	wcsp	66	multi	no	28063
evalgm/CFN/Warehouse/cap72.wcsp	evalgm	Warehouse	wcsp	66	multi	no	28078
evalgm/CFN/Warehouse/cap73.wcsp	evalgm	Warehouse	wcsp	66	multi	no	28078
evalgm/CFN/Warehouse/cap74.wcsp	evalgm	Warehouse	wcsp	66	multi	no	28078
evalgm/CFN/Warehouse/cap81.wcsp	evalgm	Warehouse	wcsp	75	multi	no	44362
evalgm/CFN/Warehouse/cap82.wcsp	evalgm	Warehouse	wcsp	75	multi	no	44386
evalgm/CFN/Warehouse/cap83.wcsp	evalgm	Warehouse	wcsp	75	multi	no	44386
evalgm/CFN/Warehouse/cap84.wcsp	evalgm	Warehouse	wcsp	75	multi	no	44386
evalgm/CFN/Warehouse/cap91.wcsp	evalgm	Warehouse	wcsp	75	multi	no	44362
evalgm/CFN/Warehouse/cap92.wcsp	evalgm	Warehouse	wcsp	75	multi	no	44386
evalgm/CFN/Warehouse/cap93.wcsp	evalgm	Warehouse	wcsp	75	multi	no	44386
evalgm/CFN/Warehouse/cap94.wcsp	evalgm	Warehouse	wcsp	75	multi	no	44386
evalgm/CFN/Warehouse/capa.wcsp	evalgm	Warehouse	wcsp	1100	multi	no	3673657
evalgm/CFN/Warehouse/capb.wcsp	evalgm	Warehouse	wcsp	1100	multi	no	3674806
evalgm/CFN/Warehouse/capc.wcsp	evalgm	Warehouse	wcsp	1100	multi	no	3674133
evalgm/CFN/Warehouse/capmo1.wcsp	evalgm	Warehouse	wcsp	200	multi	no	356337
evalgm/CFN/Warehouse/capmo2.wcsp	evalgm	Warehouse	wcsp	200	multi	no	357104
evalgm/CFN/Warehouse/capmo3.wcsp	evalgm	Warehouse	wcsp	200	multi	no	356042
evalgm/CFN/Warehouse/capmo4.wcsp	evalgm	Warehouse	wcsp	200	multi	no	356098
evalgm/CFN/Warehouse/capmo5.wcsp	evalgm	Warehouse	wcsp	200	multi	no	355960
evalgm/CFN/Warehouse/capmp1.wcsp	evalgm	Warehouse	wcsp	400	multi	no	1486230
evalgm/CFN/Warehouse/capmp2.wcsp	evalgm	Warehouse	wcsp	400	multi	no	1484430
evalgm/CFN/Warehouse/capmp3.wcsp	evalgm	Warehouse	wcsp	400	multi	no	1483741
evalgm/CFN/Warehouse/capmp4.wcsp	evalgm	Warehouse	wcsp	400	multi	no	1485653
evalgm/CFN/Warehouse/capmp5.wcsp	evalgm	Warehouse	wcsp	400	multi	no	1484106
evalgm/CFN/Warehouse/capmq1.wcsp	evalgm	Warehouse	wcsp	600	multi	no	3475253
evalgm/CFN/Warehouse/capmq2.wcsp	evalgm	Warehouse	wcsp	600	multi	no	3472822
evalgm/CFN/Warehouse/capmq3.wcsp	evalgm	Warehouse	wcsp	600	multi	no	3474751
evalgm/CFN/Warehouse/capmq4.wcsp	evalgm	Warehouse	wcsp	600	multi	no	3479328
evalgm/CFN/Warehouse/capmq5.wcsp	evalgm	Warehouse	wcsp	600	multi	no	3478748
evalgm/CP/AMaze/2012-03-08.wcsp	evalgm	AMaze	wcsp	1573	multi	no	4743297
evalgm/CP/AMaze/2012-03-15.wcsp	evalgm	AMaze	wcsp	1390	multi	no	6704300
evalgm/CP/AMaze/2012-03-19.wcsp	evalgm	AMaze	wcsp	842	multi	no	1019424
evalgm/CP/AMaze/2012-06-22.wcsp	evalgm	AMaze	wcsp	993	multi	no	1818603
evalgm/CP/AMaze/2012-06-29.wcsp	evalgm	AMaze	wcsp	1276	multi	no	2460801
evalgm/CP/AMaze/2012-07-04.wcsp	evalgm	AMaze	wcsp	890	multi	no	704184
evalgm/CP/FastFood/ff1.wcsp	evalgm	FastFood	wcsp	2	multi	no	388
evalgm/CP/Golomb/07.wcsp	evalgm	Golomb	wcsp	27	multi	no	80851933
evalgm/CP/Golomb/08.wcsp	evalgm	Golomb	wcsp	35	multi	no	258618179
evalgm/CP/Golomb/09.wcsp	evalgm	Golomb	wcsp	44	multi	no	710900559
evalgm/CP/OnCallRostering/10s-50d.wcsp	evalgm	OnCallRostering	wcsp	2205	multi	no	230223967
evalgm/CP/OnCallRostering/4s-10d.wcsp	evalgm	OnCallRostering	wcsp	177	multi	no	322799
evalgm/CP/OnCallRostering/4s-23d.wcsp	evalgm	OnCallRostering	wcsp	465	multi	no	4471307
evalgm/CP/ParityLearning/44_22_5.2.wcsp	evalgm	ParityLearning	wcsp	571	multi	no	1108441
evalgm/CP/ParityLearning/44_22_5.3.wcsp	evalgm	ParityLearning	wcsp	520	multi	no	859390
evalgm/CP/ParityLearning/48_24_6.1.wcsp	evalgm	ParityLearning	wcsp	640	multi	no	1286372
evalgm/CP/ParityLearning/48_24_6.2.wcsp	evalgm	ParityLearning	wcsp	651	multi	no	1373779
evalgm/CP/ParityLearning/52_26_6.1.wcsp	evalgm	ParityLearning	wcsp	735	multi	no	1687605
evalgm/CP/ParityLearning/52_26_6.2.wcsp	evalgm	ParityLearning	wcsp	740	multi	no	1682468
evalgm/CP/ParityLearning/52_26_6.3.wcsp	evalgm	ParityLearning	wcsp	759	multi	no	1860543
evalgm/CP/VRP/A-n33-k6.vrp.wcsp	evalgm	VRP	wcsp	3071	multi	no	200293076
evalgm/CP/VRP/A-n63-k10.vrp.wcsp	evalgm	VRP	wcsp	11531	multi	no	1052550913
evalgm/CP/VRP/B-n52-k7.vrp.wcsp	evalgm	VRP	wcsp	7802	multi	no	662559035
evalgm/CP/VRP/P-n16-k8.vrp.wcsp	evalgm	VRP	wcsp	674	multi	no	3375806
evalgm/CP/VRP/P-n51-k10.vrp.wcsp	evalgm	VRP	wcsp	7499	multi	no	415881901
evalgm/CVPR/ChineseChars/TST_test_0001_88_115.wcsp	evalgm	ChineseChars	wcsp	10120	boolean	yes	21706083
evalgm/CVPR/ChineseChars/TST_test_0002_88_105.wcsp	evalgm	ChineseChars	wcsp	9240	boolean	yes	19741496
evalgm/CVPR/ChineseChars/TST_test_0003_64_99.wcsp	evalgm	ChineseChars	wcsp	6336	boolean	yes	13233822
evalgm/CVPR/ChineseChars/TST_test_0004_88_97.wcsp	evalgm	ChineseChars	wcsp	8536	boolean	yes	18167561
evalgm/CVPR/ChineseChars/TST_test_0005_120_97.wcsp	evalgm	ChineseChars	wcsp	11640	boolean	yes	25212381
evalgm/CVPR/ChineseChars/TST_test_0006_112_99.wcsp	evalgm	ChineseChars	wcsp	11088	boolean	yes	23944387
evalgm/CVPR/ChineseChars/TST_test_0007_88_112.wcsp	evalgm	ChineseChars	wcsp	9856	boolean	yes	21116198
evalgm/CVPR/ChineseChars/TST_test_0008_80_102.wcsp	evalgm	ChineseChars	wcsp	8160	boolean	yes	17309645
evalgm/CVPR/ChineseChars/TST_test_0009_64_80.wcsp	evalgm	ChineseChars	wcsp	5120	boolean	yes	10572590
evalgm/CVPR/ChineseChars/TST_test_0010_80_109.wcsp	evalgm	ChineseChars	wcsp	8720	boolean	yes	18559097
evalgm/CVPR/ChineseChars/TST_test_0011_96_101.wcsp	evalgm	ChineseChars	wcsp	9696	boolean	yes	20769069
evalgm/CVPR/ChineseChars/TST_test_0012_88_103.wcsp	evalgm	ChineseChars	wcsp	9064	boolean	yes	19334344
evalgm/CVPR/ChineseChars/TST_test_0013_64_94.wcsp	evalgm	ChineseChars	wcsp	6016	boolean	yes	12531058
evalgm/CVPR/ChineseChars/TST_test_0014_72_73.wcsp	evalgm	ChineseChars	wcsp	5256	boolean	yes	10878365
evalgm/CVPR/ChineseChars/TST_test_0015_80_73.wcsp	evalgm	ChineseChars	wcsp	5840	boolean	yes	12172044
evalgm/CVPR/ChineseChars/TST_test_0016_72_83.wcsp	evalgm	ChineseChars	wcsp	5976	boolean	yes	12470865
evalgm/CVPR/ChineseChars/TST_test_0017_112_101.wcsp	evalgm	ChineseChars	wcsp	11312	boolean	yes	24460632
evalgm/CVPR/ChineseChars/TST_test_0018_80_110.wcsp	evalgm	ChineseChars	wcsp	8800	boolean	yes	18738518
evalgm/CVPR/ChineseChars/TST_test_0019_120_106.wcsp	evalgm	ChineseChars	wcsp	12720	boolean	yes	27711666
evalgm/CVPR/ChineseChars/TST_test_0020_96_94.wcsp	evalgm	ChineseChars	wcsp	9024	boolean	yes	19254060
evalgm/CVPR/ChineseChars/TST_test_0021_112_124.wcsp	evalgm	ChineseChars	wcsp	13888	boolean	yes	30431046
evalgm/CVPR/ChineseChars/TST_test_0022_80_85.wcsp	evalgm	ChineseChars	wcsp	6800	boolean	yes	14299817
evalgm/CVPR/ChineseChars/TST_test_0023_112_112.wcsp	evalgm	ChineseChars	wcsp	12544	boolean	yes	27319108
evalgm/CVPR/ChineseChars/TST_test_0024_88_126.wcsp	evalgm	ChineseChars	wcsp	11088	boolean	yes	23896509
evalgm/CVPR/ChineseChars/TST_test_0025_64_92.wcsp	evalgm	ChineseChars	wcsp	5888	boolean	yes	12249963
evalgm/CVPR/ChineseChars/TST_test_0026_56_92.wcsp	evalgm	ChineseChars	wcsp	5152	boolean	yes	10606143
evalgm/CVPR/ChineseChars/TST_test_0027_88_109.wcsp	evalgm	ChineseChars	wcsp	9592	boolean	yes	20514024
evalgm/CVPR/ChineseChars/TST_test_0028_48_105.wcsp	evalgm	ChineseChars	wcsp	5040	boolean	yes	10298076
evalgm/CVPR/ChineseChars/TST_test_0029_96_117.wcsp	evalgm	ChineseChars	wcsp	11232	boolean	yes	24266285
evalgm/CVPR/ChineseChars/TST_test_0030_112_123.wcsp	evalgm	ChineseChars	wcsp	13776	boolean	yes	30163324
evalgm/CVPR/ChineseChars/TST_test_0031_64_78.wcsp	evalgm	ChineseChars	wcsp	4992	boolean	yes	10288461
evalgm/CVPR/ChineseChars/TST_test_0032_64_89.wcsp	evalgm	ChineseChars	wcsp	5696	boolean	yes	11833339
evalgm/CVPR/ChineseChars/TST_test_0033_88_84.wcsp	evalgm	ChineseChars	wcsp	7392	boolean	yes	15612718
evalgm/CVPR/ChineseChars/TST_test_0034_112_94.wcsp	evalgm	ChineseChars	wcsp	10528	boolean	yes	22649432
evalgm/CVPR/ChineseChars/TST_test_0035_80_86.wcsp	evalgm	ChineseChars	wcsp	6880	boolean	yes	14476396
evalgm/CVPR/ChineseChars/TST_test_0036_72_114.wcsp	evalgm	ChineseChars	wcsp	8208	boolean	yes	17385833
evalgm/CVPR/ChineseChars/TST_test_0037_80_101.wcsp	evalgm	ChineseChars	wcsp	8080	boolean	yes	17132375
evalgm/CVPR/ChineseChars/TST_test_0038_96_110.wcsp	evalgm	ChineseChars	wcsp	10560	boolean	yes	22730532
evalgm/CVPR/ChineseChars/TST_test_0039_80_99.wcsp	evalgm	ChineseChars	wcsp	7920	boolean	yes	16784532
evalgm/CVPR/ChineseChars/TST_test_0040_80_93.wcsp	evalgm	ChineseChars	wcsp	7440	boolean	yes	15716217
evalgm/CVPR/ChineseChars/TST_test_0041_88_96.wcsp	evalgm	ChineseChars	wcsp	8448	boolean	yes	17969859
evalgm/CVPR/ChineseChars/TST_test_0042_72_104.wcsp	evalgm	ChineseChars	wcsp	7488	boolean	yes	15798642
evalgm/CVPR/ChineseChars/TST_test_0043_72_106.wcsp	evalgm	ChineseChars	wcsp	7632	boolean	yes	16118816
evalgm/CVPR/ChineseChars/TST_test_0044_56_93.wcsp	evalgm	ChineseChars	wcsp	5208	boolean	yes	10729401
evalgm/CVPR/ChineseChars/TST_test_0045_80_120.wcsp	evalgm	ChineseChars	wcsp	9600	boolean	yes	20513669
evalgm/CVPR/ChineseChars/TST_test_0046_96_105.wcsp	evalgm	ChineseChars	wcsp	10080	boolean	yes	21629350
evalgm/CVPR/ChineseChars/TST_test_0047_112_121.wcsp	evalgm	ChineseChars	wcsp	13552	boolean	yes	29645904
evalgm/CVPR/ChineseChars/TST_test_0048_72_98.wcsp	evalgm	ChineseChars	wcsp	7056	boolean	yes	14844932
evalgm/CVPR/ChineseChars/TST_test_0049_96_79.wcsp	evalgm	ChineseChars	wcsp	7584	boolean	yes	16035900
evalgm/CVPR/ChineseChars/TST_test_0050_88_94.wcsp	evalgm	ChineseChars	wcsp	8272	boolean	yes	17575273
evalgm/CVPR/ChineseChars/TST_test_0051_64_106.wcsp	evalgm	ChineseChars	wcsp	6784	boolean	yes	14212976
evalgm/CVPR/ChineseChars/TST_test_0052_96_107.wcsp	evalgm	ChineseChars	wcsp	10272	boolean	yes	22066044
evalgm/CVPR/ChineseChars/TST_test_0053_88_118.wcsp	evalgm	ChineseChars	wcsp	10384	boolean	yes	22300191
evalgm/CVPR/ChineseChars/TST_test_0054_88_106.wcsp	evalgm	ChineseChars	wcsp	9328	boolean	yes	19936729
evalgm/CVPR/ChineseChars/TST_test_0055_96_108.wcsp	evalgm	ChineseChars	wcsp	10368	boolean	yes	22283804
evalgm/CVPR/ChineseChars/TST_test_0056_88_112.wcsp	evalgm	ChineseChars	wcsp	9856	boolean	yes	21113791
evalgm/CVPR/ChineseChars/TST_test_0057_80_95.wcsp	evalgm	ChineseChars	wcsp	7600	boolean	yes	16077314
evalgm/CVPR/ChineseChars/TST_test_0058_144_124.wcsp	evalgm	ChineseChars	wcsp	17856	boolean	yes	39642463
evalgm/CVPR/ChineseChars/TST_test_0059_104_73.wcsp	evalgm	ChineseChars	wcsp	7592	boolean	yes	16035841
evalgm/CVPR/ChineseChars/TST_test_0060_80_111.wcsp	evalgm	ChineseChars	wcsp	8880	boolean	yes	18907140
evalgm/CVPR/ChineseChars/TST_test_0061_88_86.wcsp	evalgm	ChineseChars	wcsp	7568	boolean	yes	16011736
evalgm/CVPR/ChineseChars/TST_test_0062_88_106.wcsp	evalgm	ChineseChars	wcsp	9328	boolean	yes	19941108
evalgm/CVPR/ChineseChars/TST_test_0063_120_108.wcsp	evalgm	ChineseChars	wcsp	12960	boolean	yes	28276212
evalgm/CVPR/ChineseChars/TST_test_0064_80_103.wcsp	evalgm	ChineseChars	wcsp	8240	boolean	yes	17487731
evalgm/CVPR/ChineseChars/TST_test_0065_104_94.wcsp	evalgm	ChineseChars	wcsp	9776	boolean	yes	20942852
evalgm/CVPR/ChineseChars/TST_test_0066_96_121.wcsp	evalgm	ChineseChars	wcsp	11616	boolean	yes	25140162
evalgm/CVPR/ChineseChars/TST_test_0067_96_121.wcsp	evalgm	ChineseChars	wcsp	11616	boolean	yes	25148463
evalgm/CVPR/ChineseChars/TST_test_0068_72_94.wcsp	evalgm	ChineseChars	wcsp	6768	boolean	yes	14214672
evalgm/CVPR/ChineseChars/TST_test_0069_96_109.wcsp	evalgm	ChineseChars	wcsp	10464	boolean	yes	22505770
evalgm/CVPR/ChineseChars/TST_test_0070_88_96.wcsp	evalgm	ChineseChars	wcsp	8448	boolean	yes	17969167
evalgm/CVPR/ChineseChars/TST_test_0071_72_94.wcsp	evalgm	ChineseChars	wcsp	6768	boolean	yes	14214513
evalgm/CVPR/ChineseChars/TST_test_0072_96_113.wcsp	evalgm	ChineseChars	wcsp	10848	boolean	yes	23386629
evalgm/CVPR/ChineseChars/TST_test_0073_128_113.wcsp	evalgm	ChineseChars	wcsp	14464	boolean	yes	31763422
evalgm/CVPR/ChineseChars/TST_test_0074_96_107.wcsp	evalgm	ChineseChars	wcsp	10272	boolean	yes	22065654
evalgm/CVPR/ChineseChars/TST_test_0075_88_92.wcsp	evalgm	ChineseChars	wcsp	8096	boolean	yes	17189718
evalgm/CVPR/ChineseChars/TST_test_0076_80_93.wcsp	evalgm	ChineseChars	wcsp	7440	boolean	yes	15723396
evalgm/CVPR/ChineseChars/TST_test_0077_96_95.wcsp	evalgm	ChineseChars	wcsp	9120	boolean	yes	19472429
evalgm/CVPR/ChineseChars/TST_test_0078_72_108.wcsp	evalgm	ChineseChars	wcsp	7776	boolean	yes	16438330
evalgm/CVPR/ChineseChars/TST_test_0079_88_81.wcsp	evalgm	ChineseChars	wcsp	7128	boolean	yes	15022766
evalgm/CVPR/ChineseChars/TST_test_0080_104_107.wcsp	evalgm	ChineseChars	wcsp	11128	boolean	yes	24040986
evalgm/CVPR/ChineseChars/TST_test_0081_112_96.wcsp	evalgm	ChineseChars	wcsp	10752	boolean	yes	23165761
evalgm/CVPR/ChineseChars/TST_test_0082_96_106.wcsp	evalgm	ChineseChars	wcsp	10176	boolean	yes	21843546
evalgm/CVPR/ChineseChars/TST_test_0083_72_105.wcsp	evalgm	ChineseChars	wcsp	7560	boolean	yes	15960012
evalgm/CVPR/ChineseChars/TST_test_0084_120_115.wcsp	evalgm	ChineseChars	wcsp	13800	boolean	yes	30229762
evalgm/CVPR/ChineseChars/TST_test_0085_64_126.wcsp	evalgm	ChineseChars	wcsp	8064	boolean	yes	17020471
evalgm/CVPR/ChineseChars/TST_test_0086_80_112.wcsp	evalgm	ChineseChars	wcsp	8960	boolean	yes	19082278
evalgm/CVPR/ChineseChars/TST_test_0087_88_124.wcsp	evalgm	ChineseChars	wcsp	10912	boolean	yes	23507426
evalgm/CVPR/ChineseChars/TST_test_0088_104_107.wcsp	evalgm	ChineseChars	wcsp	11128	boolean	yes	24040840
evalgm/CVPR/ChineseChars/TST_test_0089_72_92.wcsp	evalgm	ChineseChars	wcsp	6624	boolean	yes	13899649
evalgm/CVPR/ChineseChars/TST_test_0090_104_116.wcsp	evalgm	ChineseChars	wcsp	12064	boolean	yes	26194519
evalgm/CVPR/ChineseChars/TST_test_0091_136_95.wcsp	evalgm	ChineseChars	wcsp	12920	boolean	yes	28151202
evalgm/CVPR/ChineseChars/TST_test_0092_96_111.wcsp	evalgm	ChineseChars	wcsp	10656	boolean	yes	22944442
evalgm/CVPR/ChineseChars/TST_test_0093_104_105.wcsp	evalgm	ChineseChars	wcsp	10920	boolean	yes	23546971
evalgm/CVPR/ChineseChars/TST_test_0094_64_131.wcsp	evalgm	ChineseChars	wcsp	8384	boolean	yes	17715887
evalgm/CVPR/ChineseChars/TST_test_0095_128_109.wcsp	evalgm	ChineseChars	wcsp	13952	boolean	yes	30565706
evalgm/CVPR/ChineseChars/TST_test_0096_56_107.wcsp	evalgm	ChineseChars	wcsp	5992	boolean	yes	12427282
evalgm/CVPR/ChineseChars/TST_test_0097_56_111.wcsp	evalgm	ChineseChars	wcsp	6216	boolean	yes	12914586
evalgm/CVPR/ChineseChars/TST_test_0098_112_98.wcsp	evalgm	ChineseChars	wcsp	10976	boolean	yes	23687082
evalgm/CVPR/ChineseChars/TST_test_0099_72_105.wcsp	evalgm	ChineseChars	wcsp	7560	boolean	yes	15957916
evalgm/CVPR/ChineseChars/TST_test_0100_80_102.wcsp	evalgm	ChineseChars	wcsp	8160	boolean	yes	17309951
evalgm/CVPR/ColorSeg-4/clownfish-small.wcsp	evalgm	ColorSeg-4	wcsp	86400	multi	no	332801681
evalgm/CVPR/ColorSeg-4/crops-small.wcsp	evalgm	ColorSeg-4	wcsp	86400	multi	no	332767855
evalgm/CVPR/ColorSeg-4/fourcolors.wcsp	evalgm	ColorSeg-4	wcsp	65536	multi	no	29897381
evalgm/CVPR/ColorSeg-4/lake-small.wcsp	evalgm	ColorSeg-4	wcsp	86400	multi	no	332784419
evalgm/CVPR/ColorSeg-4/palm-small.wcsp	evalgm	ColorSeg-4	wcsp	86400	multi	no	332716448
evalgm/CVPR/ColorSeg-4/penguin-small.wcsp	evalgm	ColorSeg-4	wcsp	76800	multi	no	129741125
evalgm/CVPR/ColorSeg-4/pfau-small.wcsp	evalgm	ColorSeg-4	wcsp	76800	multi	no	295759925
evalgm/CVPR/ColorSeg-4/snail.wcsp	evalgm	ColorSeg-4	wcsp	76800	multi	no	20035261
evalgm/CVPR/ColorSeg-4/strawberry-glass-2-small.wcsp	evalgm	ColorSeg-4	wcsp	76800	multi	no	295726063
evalgm/CVPR/ColorSeg-8/clownfish-small.wcsp	evalgm	ColorSeg-8	wcsp	86400	multi	no	605870051
evalgm/CVPR/ColorSeg-8/crops-small.wcsp	evalgm	ColorSeg-8	wcsp	86400	multi	no	605836225
evalgm/CVPR/ColorSeg-8/fourcolors.wcsp	evalgm	ColorSeg-8	wcsp	65536	multi	no	55734305
evalgm/CVPR/ColorSeg-8/lake-small.wcsp	evalgm	ColorSeg-8	wcsp	86400	multi	no	605852789
evalgm/CVPR/ColorSeg-8/palm-small.wcsp	evalgm	ColorSeg-8	wcsp	86400	multi	no	628515218
evalgm/CVPR/ColorSeg-8/penguin-small.wcsp	evalgm	ColorSeg-8	wcsp	76800	multi	no	242382245
evalgm/CVPR/ColorSeg-8/pfau-small.wcsp	evalgm	ColorSeg-8	wcsp	76800	multi	no	558595815
evalgm/CVPR/ColorSeg-8/snail.wcsp	evalgm	ColorSeg-8	wcsp	76800	multi	no	34627107
evalgm/CVPR/ColorSeg-8/strawberry-glass-2-small.wcsp	evalgm	ColorSeg-8	wcsp	76800	multi	no	558562229
evalgm/CVPR/ColorSeg/colseg-cow3.wcsp	evalgm	ColorSeg	wcsp	414720	multi	no	146843614
evalgm/CVPR/ColorSeg/colseg-cow4.wcsp	evalgm	ColorSeg	wcsp	414720	multi	no	231350770
evalgm/CVPR/ColorSeg/colseg-garden4.wcsp	evalgm	ColorSeg	wcsp	21000	multi	no	11027871
evalgm/CVPR/GeomSurf-3/gm100.wcsp	evalgm	GeomSurf-3	wcsp	157	multi	no	103512
evalgm/CVPR/GeomSurf-3/gm101.wcsp	evalgm	GeomSurf-3	wcsp	102	multi	no	50801
evalgm/CVPR/GeomSurf-3/gm102.wcsp	evalgm	GeomSurf-3	wcsp	446	multi	no	325366
evalgm/CVPR/GeomSurf-3/gm103.wcsp	evalgm	GeomSurf-3	wcsp	254	multi	no	139460
evalgm/CVPR/GeomSurf-3/gm104.wcsp	evalgm	GeomSurf-3	wcsp	634	multi	no	346961
evalgm/CVPR/GeomSurf-3/gm105.wcsp	evalgm	GeomSurf-3	wcsp	237	multi	no	109303
evalgm/CVPR/GeomSurf-3/gm106.wcsp	evalgm	GeomSurf-3	wcsp	92	multi	no	38302
evalgm/CVPR/GeomSurf-3/gm107.wcsp	evalgm	GeomSurf-3	wcsp	824	multi	no	548629
evalgm/CVPR/GeomSurf-3/gm108.wcsp	evalgm	GeomSurf-3	wcsp	256	multi	no	115446
evalgm/CVPR/GeomSurf-3/gm109.wcsp	evalgm	GeomSurf-3	wcsp	682	multi	no	331317
evalgm/CVPR/GeomSurf-3/gm10.wcsp	evalgm	GeomSurf-3	wcsp	586	multi	no	682440
evalgm/CVPR/GeomSurf-3/gm110.wcsp	evalgm	GeomSurf-3	wcsp	728	multi	no	461926
evalgm/CVPR/GeomSurf-3/gm111.wcsp	evalgm	GeomSurf-3	wcsp	363	multi	no	169644
evalgm/CVPR/GeomSurf-3/gm112.wcsp	evalgm	GeomSurf-3	wcsp	955	multi	no	583378
evalgm/CVPR/GeomSurf-3/gm113.wcsp	evalgm	GeomSurf-3	wcsp	717	multi	no	451186
evalgm/CVPR/GeomSurf-3/gm114.wcsp	evalgm	GeomSurf-3	wcsp	779	multi	no	621375
evalgm/CVPR/GeomSurf-3/gm115.wcsp	evalgm	GeomSurf-3	wcsp	828	multi	no	524935
evalgm/CVPR/GeomSurf-3/gm116.wcsp	evalgm	GeomSurf-3	wcsp	868	multi	no	665933
evalgm/CVPR/GeomSurf-3/gm117.wcsp	evalgm	GeomSurf-3	wcsp	339	multi	no	193138
evalgm/CVPR/GeomSurf-3/gm118.wcsp	evalgm	GeomSurf-3	wcsp	909	multi	no	486893
evalgm/CVPR/GeomSurf-3/gm119.wcsp	evalgm	GeomSurf-3	wcsp	510	multi	no	326132
evalgm/CVPR/GeomSurf-3/gm11.wcsp	evalgm	GeomSurf-3	wcsp	125	multi	no	43009
evalgm/CVPR/GeomSurf-3/gm120.wcsp	evalgm	GeomSurf-3	wcsp	321	multi	no	153548
evalgm/CVPR/GeomSurf-3/gm121.wcsp	evalgm	GeomSurf-3	wcsp	1098	multi	no	576331
evalgm/CVPR/GeomSurf-3/gm122.wcsp	evalgm	GeomSurf-3	wcsp	371	multi	no	153756
evalgm/CVPR/GeomSurf-3/gm123.wcsp	evalgm	GeomSurf-3	wcsp	900	multi	no	444120
evalgm/CVPR/GeomSurf-3/gm124.wcsp	evalgm	GeomSurf-3	wcsp	665	multi	no	379093
evalgm/CVPR/GeomSurf-3/gm125.wcsp	evalgm	GeomSurf-3	wcsp	840	multi	no	526335
evalgm/CVPR/GeomSurf-3/gm126.wcsp	evalgm	GeomSurf-3	wcsp	807	multi	no	559135
evalgm/CVPR/GeomSurf-3/gm127.wcsp	evalgm	GeomSurf-3	wcsp	343	multi	no	139670
evalgm/CVPR/GeomSurf-3/gm128.wcsp	evalgm	GeomSurf-3	wcsp	1038	multi	no	668563
evalgm/CVPR/GeomSurf-3/gm129.wcsp	evalgm	GeomSurf-3	wcsp	419	multi	no	188279
evalgm/CVPR/GeomSurf-3/gm12.wcsp	evalgm	GeomSurf-3	wcsp	233	multi	no	108510
evalgm/CVPR/GeomSurf-3/gm130.wcsp	evalgm	GeomSurf-3	wcsp	649	multi	no	304575
evalgm/CVPR/GeomSurf-3/gm131.wcsp	evalgm	GeomSurf-3	wcsp	608	multi	no	497028
evalgm/CVPR/GeomSurf-3/gm132.wcsp	evalgm	GeomSurf-3	wcsp	974	multi	no	551037
evalgm/CVPR/GeomSurf-3/gm133.wcsp	evalgm	GeomSurf-3	wcsp	443	multi	no	186035
evalgm/CVPR/GeomSurf-3/gm134.wcsp	evalgm	GeomSurf-3	wcsp	354	multi	no	247901
evalgm/CVPR/GeomSurf-3/gm135.wcsp	evalgm	GeomSurf-3	wcsp	562	multi	no	299612
evalgm/CVPR/GeomSurf-3/gm136.wcsp	evalgm	GeomSurf-3	wcsp	396	multi	no	233822
evalgm/CVPR/GeomSurf-3/gm137.wcsp	evalgm	GeomSurf-3	wcsp	1014	multi	no	670198
evalgm/CVPR/GeomSurf-3/gm138.wcsp	evalgm	GeomSurf-3	wcsp	712	multi	no	299953
evalgm/CVPR/GeomSurf-3/gm139.wcsp	evalgm	GeomSurf-3	wcsp	556	multi	no	316322
evalgm/CVPR/GeomSurf-3/gm13.wcsp	evalgm	GeomSurf-3	wcsp	601	multi	no	311565
evalgm/CVPR/GeomSurf-3/gm140.wcsp	evalgm	GeomSurf-3	wcsp	693	multi	no	671873
evalgm/CVPR/GeomSurf-3/gm141.wcsp	evalgm	GeomSurf-3	wcsp	1045	multi	no	659435
evalgm/CVPR/GeomSurf-3/gm142.wcsp	evalgm	GeomSurf-3	wcsp	884	multi	no	505371
evalgm/CVPR/GeomSurf-3/gm143.wcsp	evalgm	GeomSurf-3	wcsp	768	multi	no	434996
evalgm/CVPR/GeomSurf-3/gm144.wcsp	evalgm	GeomSurf-3	wcsp	787	multi	no	408864
evalgm/CVPR/GeomSurf-3/gm145.wcsp	evalgm	GeomSurf-3	wcsp	1009	multi	no	827631
evalgm/CVPR/GeomSurf-3/gm146.wcsp	evalgm	GeomSurf-3	wcsp	499	multi	no	268059
evalgm/CVPR/GeomSurf-3/gm147.wcsp	evalgm	GeomSurf-3	wcsp	690	multi	no	510936
evalgm/CVPR/GeomSurf-3/gm148.wcsp	evalgm	GeomSurf-3	wcsp	496	multi	no	355804
evalgm/CVPR/GeomSurf-3/gm149.wcsp	evalgm	GeomSurf-3	wcsp	555	multi	no	257643
evalgm/CVPR/GeomSurf-3/gm14.wcsp	evalgm	GeomSurf-3	wcsp	29	multi	no	9654
